period,residual
2002-03,2.8869469055305075
2002-04,-0.41335994853516667
2002-05,0.7696112865441265
2002-06,-0.44602354106432074
2002-07,0.5623268111478268
2002-08,-1.2689509751050352
2002-09,0.17750585912913763
2002-10,-0.41550231389318526
2002-11,-0.5710637769762847
2002-12,-1.2576900108156366
2003-01,0.42155961625183735
2003-02,2.262624917686754
2003-03,0.4163777169312439
2003-04,1.4167989009064357
2003-05,0.6274375456307766
2003-06,-1.9937288726315217
2003-07,1.05568435253533
2003-08,-0.822177807930526
2003-09,-0.5967996844161476
2003-10,0.7546480670230338
2003-11,-0.9972311910536433
2003-12,-1.6432030408713594
2004-01,1.1781993074667874
2004-02,0.9067804265082167
2004-03,0.5769390466884552
2004-04,0.43813622295085963
2004-05,-1.027925819238245
2004-06,-0.00805102518686951
2004-07,-0.8502848235649694
2004-08,-0.5652792609913284
2004-09,-0.8785522494024711
2004-10,1.2936143706979948
2004-11,-1.1858808882066363
2004-12,-0.07001537342589614
2005-01,-1.582079473992838
2005-02,5.515492340754719
2005-03,0.2757956696896571
2005-04,1.5229418832537363
2005-05,0.14371130361765339
2005-06,-0.49831956063583505
2005-07,0.10513217366888483
2005-08,-0.35769482659786433
2005-09,-0.22296974159183236
2005-10,-0.2869611271111694
2005-11,-0.0067526630768028895
2005-12,-0.9249706379078049
2006-01,0.8114251397614076
2006-02,1.4395006065995979
2006-03,2.237317605887931
2006-04,0.6636568151974203
2006-05,-0.6223914364464349
2006-06,1.1573956756676331
2006-07,-0.8994786564132156
2006-08,-0.42072344468748923
2006-09,-0.8133677353697415
2006-10,0.7076742308585935
2006-11,-1.9751442058735726
2006-12,-0.7871145860361111
2007-01,-1.078973445349252
2007-02,2.841606144420691
2007-03,0.7003456124493752
2007-04,-0.9371104153900518
2007-05,0.22156380360835115
2007-06,0.2808372620699302
2007-07,-1.0603963099942568
2007-08,-1.298700240261386
2007-09,0.4627625337318442
2007-10,0.22121372884219426
2007-11,-0.7474492609510115
2007-12,-1.508026112771045
2008-01,-2.288831128998666
2008-02,3.907139382250733
2008-03,0.22986119616554745
2008-04,0.2700326420809631
2008-05,0.07925973962444743
2008-06,-0.10649699644456945
2008-07,-0.9456909541988772
2008-08,-0.38415564543783276
2008-09,-0.4544086229616262
2008-10,-0.03184578751331557
2008-11,-1.3602282934485643
2008-12,0.019487386791567474
2009-01,-2.156726715927327
2009-02,4.272517639987015
2009-03,0.1924294993050708
2009-04,0.17583507055272918
2009-05,0.7559018188027444
2009-06,-0.5886316965615421
2009-07,-0.278272441196151
2009-08,-0.46088480671308574
2009-09,-0.42966897506702395
2009-10,-0.2264769169267602
2009-11,-0.650410954381659
2009-12,-0.7156062047124649
2010-01,-0.21357969659291243
2010-02,3.008354051824057
2010-03,1.246789318937637
2010-04,0.5003581493982168
2010-05,0.21705543132037874
2010-06,-0.39482138589168514
2010-07,0.02404350343391215
2010-08,-0.6981206758500846
2010-09,-0.7761933163183699
2010-10,-0.2051391597964951
2010-11,-0.2633167028541763
2010-12,-2.2650583894358576
2011-01,0.18491154239412566
2011-02,2.202468126108222
2011-03,1.7941462524186633
2011-04,-0.31045232213405427
2011-05,-0.1472084311010633
2011-06,0.5317024392923635
2011-07,-0.35602116432658093
2011-08,-1.2454394290320998
2011-09,0.23812325023364878
2011-10,-0.007519929499466116
2011-11,-0.8546749683991308
2011-12,-1.8675903613778218
2012-01,0.23862244954549894
2012-02,2.2782923852207944
2012-03,1.166997375641337
2012-04,-0.7442921124872974
2012-05,-0.6426631152156048
2012-06,1.3967037734732557
2012-07,-1.8675384425928172
2012-08,-0.34818359825536405
2012-09,-0.8298005429544411
2012-10,0.28358517287270146
2012-11,0.39506079165830954
2012-12,-2.093626557418503
2013-01,0.11061212906662021
2013-02,2.512662102917634
2013-03,1.9158956005573415
2013-04,-0.936383753187414
2013-05,0.2670363659786581
2013-06,1.08590622576072
2013-07,-1.3556428770958036
2013-08,-0.8181030756650038
2013-09,0.019310627658025936
2013-10,-0.3294617704344489
2013-11,0.2388040055350551
2013-12,-2.1229870176283114
2014-01,1.38376947709488
2014-02,1.4567777595457692
2014-03,0.8640477897380023
2014-04,0.5722415976931501
2014-05,0.5275665695604204
2014-06,0.2512655820995029
2014-07,-0.1992992116483343
2014-08,-0.5493455983274877
2014-09,-0.8355446126413923
2014-10,1.685398254280564
2014-11,-0.6184572647255138
2014-12,-1.5924346095088033
2015-01,-0.15558328154812173
2015-02,3.1631360592911477
2015-03,0.07060488135688558
2015-04,1.720528321012516
2015-05,0.8896262521747786
2015-06,-0.9369508199746939
2015-07,0.3096229338266099
2015-08,-0.4583039610022688
2015-09,-0.06264720369455645
2015-10,0.39110271974616495
2015-11,-0.6860756506585055
2015-12,-2.6992535368646955
2016-01,1.4782437701788709
2016-02,1.036955255697542
2016-03,1.1362701287469505
2016-04,1.1690611140766478
2016-05,-0.5336008948988393
2016-06,-0.24298430027750584
2016-07,-0.1734168135344234
2016-08,-0.24297825115320748
2016-09,-0.9619873846573697
2016-10,0.7810356364263029
2016-11,-0.24109164306994657
2016-12,-1.207535728015305
2017-01,-0.572093496929309
2017-02,2.6912003041064665
2017-03,0.515137419105649
2017-04,1.1414594999355216
2017-05,-1.1794113045942467
2017-06,-0.06609548672436816
2017-07,-0.1225559684297508
2017-08,-0.7413320803053267
2017-09,-0.3686500640679
2017-10,-0.22915024806715323
2017-11,-0.0880712889392754
2017-12,-1.554929355220569
2018-01,-0.40028183231426695
2018-02,2.6331224143548937
2018-03,0.3753652318509424
2018-04,1.254242333083063
2018-05,-0.9602645676613619
2018-06,0.16536405707841695
2018-07,-0.6170041735459506
2018-08,-0.4955350168945927
2018-09,-0.7603196179579257
2018-10,0.26342890538794705
2018-11,-0.49477101428339054
2018-12,-1.7891309233058905
2019-01,0.4369507920217721
2019-02,1.961215495000964
2019-03,1.1197403038301275
2019-04,0.9062452445325562
2019-05,-0.15197062393195537
2019-06,-0.07611927358590975
2019-07,-0.559351503962155
2019-08,-0.26180956324101246
2019-09,-0.7463161758801782
2019-10,-0.7382381310508777
2019-11,0.40432092056542857
2019-12,-2.2491381749981585
2020-01,0.2801006794218672
2020-02,1.1033267344228719
2020-03,3.1498030085562476
2020-04,-0.3394306621205416
2020-05,0.3121655357630502
2020-06,-0.6506863315707001
2020-07,0.5487745174482939
2020-08,-1.050089274655459
2020-09,-0.8214861795825641
2020-10,-0.3424238387028389
2020-11,0.21617123155535367
2020-12,-0.7074037143089384
2021-01,0.1509519811201976
2021-02,1.1505781506661314
2021-03,2.939642985250636
2021-04,1.0312720153182013
2021-05,-0.32075016928568445
2021-06,0.02496973708948147
2021-07,-0.24151082973559923
2021-08,-0.5382599030649473
2021-09,-0.005764101211934047
2021-10,0.4372405716114649
2021-11,-0.5800871647877521
2021-12,-1.0216446469900333
2022-01,-0.6403034757063395
2022-02,2.8150928049438164
2022-03,1.6473771689352574
2022-04,-0.6173987050230139
2022-05,1.0559675680307095
2022-06,-1.1835426118485124
2022-07,0.3434405495932573
2022-08,-0.8852018827189774
2022-09,-0.746330692846243
2022-10,0.29882606690827984
2022-11,-0.9953030526320816
2022-12,-1.266489619336511
2023-01,-0.1761459419003195
2023-02,2.227469014135462
2023-03,0.21562995505040305
2023-04,0.7585841978069965
2023-05,-0.3413941511102294
2023-06,0.0765343821334703
2023-07,-0.3847321928316312
2023-08,-0.718065335991529
2023-09,-0.0998601433584625
2023-10,-0.06684097552789936
2023-11,-0.15789135169727686
2023-12,-3.408567998971897
2024-01,2.738668351969366
2024-02,0.46514877862971815
2024-03,3.121862881410614
2024-04,-0.024926459741692497
2024-05,0.8938282973237364
2024-06,0.07933258943359434
2024-07,-0.6615383100424808
2024-08,-0.1106915143113909
2024-09,-0.6032364961189884
2024-10,-0.2701385499843987
2024-11,-1.1791225622701198
2024-12,-1.070493329545755
