period,observed,Persistence,Climatology,ARIMA,LSTM,ARIMA-LSTM,ARIMA-LSTM-SVAO,LSTM_ensemble_sd,hybrid_ensemble_sd
2021-01,30.448387096774194,30.317741935483877,27.688624787775893,30.801996069136354,28.80959351421364,30.140036726687807,30.311652722824665,0.34870795349381034,0.2478239258849439
2021-02,31.72142857142857,30.448387096774194,30.52857142857143,30.55231031528484,30.936445427094736,31.05427833775237,30.87455191332848,0.353649811566792,0.1457608285616237
2021-03,33.73709677419355,31.72142857142857,32.39362592695588,31.221693195193303,32.513521503248526,31.984400863219747,32.38785090837485,0.2926275306994062,0.3730398020777921
2021-04,34.07,33.73709677419355,31.37708333333333,32.26007392349615,31.79734193603839,32.432056583361465,32.13152798043448,0.4909697290065254,0.2927158146849793
2021-05,31.07903225806452,34.07,29.726249103942656,31.74997229416791,31.21587364892806,31.542395491456453,31.525948235781154,0.20326126693541005,0.3734164404413301
2021-06,28.610000000000003,31.07903225806452,27.86579659498208,28.843335296664165,28.9528562122295,28.516376102555263,28.5991973213516,0.19042236278917646,0.2075856348155429
2021-07,27.94193548387097,28.610000000000003,26.935134602683537,27.199631003110373,27.29770497108179,27.404334951626847,27.673903477459387,0.28087293802432356,0.5490039596271749
2021-08,27.412903225806453,27.94193548387097,26.571188189423435,27.45208868512768,27.093353199502154,27.37312848151048,27.309698391380252,0.3151912803507131,0.1927387472555001
2021-09,27.99833333333333,27.412903225806453,26.76324844368987,27.770798213761985,27.27833261761935,27.20148928012204,27.23025429012403,0.22115545820104213,0.2918993385753104
2021-10,29.62903225806452,27.99833333333333,28.085246179966045,28.86937964092165,28.95260469179961,28.88116393996945,28.909883989666056,0.3139820091819644,0.2520428348868733
2021-11,31.006666666666668,29.62903225806452,29.06798685782557,30.457658710169543,30.129042065508905,30.607674951592152,30.649089783150977,0.39999096881332846,0.6012206763923603
2021-12,29.288709677419355,31.006666666666668,27.92786738351255,31.389788581825528,29.174261843715946,30.952080287853125,30.941112483812557,0.3203901452733838,0.2363304707493668
2022-01,28.12903225806452,29.288709677419355,27.688624787775893,29.680613176029592,28.427130875222144,28.787355200179235,29.14354306360127,0.5468040623673327,0.2463875853097267
2022-02,31.741071428571427,28.12903225806452,30.52857142857143,28.87230485405893,30.538858773343026,30.02688882608923,30.066478086669417,0.37884864740335816,1.4417903178922105
2022-03,33.54354838709678,31.741071428571427,32.39362592695588,31.88834565012281,33.33517270859211,33.71138894430461,33.85253965493118,0.532451683251478,0.2766723683033376
2022-04,30.7,33.54354838709678,31.37708333333333,32.68279377034934,32.24730857247307,32.18084998057305,32.38226918178401,0.2551388653174327,0.3821480809121731
2022-05,30.15967741935484,30.7,29.726249103942656,28.8074057304696,29.659930915121105,28.564115610662174,28.259272187767422,0.3017154542898697,0.2937288290181089
2022-06,28.68166666666667,30.15967741935484,27.86579659498208,29.3505238733541,28.431834085900938,29.376147730364742,29.53565502618371,0.2720782604378645,0.5862651152057381
2022-07,27.48225806451613,28.68166666666667,26.935134602683537,28.400230803750524,27.562945646730167,28.31501495561219,28.54368808975931,0.1306780719133487,0.2568929667697588
2022-08,27.096774193548388,27.48225806451613,26.571188189423435,27.949924338557643,27.15911207220247,27.15505297616361,27.394205513064357,0.18576604091574897,0.424095556939431
2022-09,27.101666666666667,27.096774193548388,26.76324844368987,28.254536183492952,27.6331783918075,28.182045242903698,28.29880715599426,0.2560049413889819,0.2669416549291843
2022-10,28.65806451612903,27.101666666666667,28.085246179966045,28.76659996885699,28.44902066964296,30.001689361618837,29.54761994644515,0.2639182772587221,0.6820429816770879
2022-11,29.63833333333333,28.65806451612903,29.06798685782557,30.292882379276985,29.31337795950713,30.339353896268364,30.70313822550164,0.05545085799464342,1.6444020937836206
2022-12,28.47903225806452,29.63833333333333,27.92786738351255,30.92096390374977,28.562019889047072,29.79590748196563,30.027733314887463,0.28148698442498177,0.4353522184465722
2023-01,28.967741935483872,28.47903225806452,27.688624787775893,29.71309121550329,28.259267090318666,29.409599703232203,29.34838613333508,0.3016699317339418,0.6018410101708043
2023-02,31.675,28.967741935483872,30.52857142857143,30.065069907115525,31.06806771903269,32.15220820934255,31.999578242673515,0.36059018406926446,0.8012939044638404
2023-03,32.846774193548384,31.675,32.39362592695588,31.98812589947935,33.25610721072843,32.46150281931902,31.828618738198728,0.18353553944379014,0.493383681212937
2023-04,31.418333333333337,32.846774193548384,31.37708333333333,32.182209824565646,31.67483368564037,31.830704585964337,31.55466040680664,0.21108948382630657,0.3325667587810753
2023-05,30.567741935483877,31.418333333333337,29.726249103942656,30.331967923208254,29.799528719744377,30.224387175951044,30.221868714174654,0.24470322424719246,0.1587933035879249
2023-06,28.76833333333333,30.567741935483877,27.86579659498208,29.44751503402649,28.562826746663745,29.496419656681493,29.54368982628608,0.14957233137488243,0.2462796056927757
