period,residual
2002-03,0.127827645520874
2002-04,0.40945325297541757
2002-05,0.39278259979037955
2002-06,-0.27607777056423544
2002-07,-0.02124926963033502
2002-08,-0.9865053799563057
2002-09,0.5101364911117727
2002-10,0.08262899902325671
2002-11,-0.5039646653015772
2002-12,-1.6314633805096328
2003-01,-0.1352131535767498
2003-02,0.5226705063883728
2003-03,0.5595189385615242
2003-04,-1.0288778669764866
2003-05,0.8196813014705562
2003-06,-1.115887759237971
2003-07,-0.2924312942812044
2003-08,-0.3837121003673474
2003-09,1.1001047296818989
2003-10,0.5875839431020466
2003-11,-0.2911326736326991
2003-12,-1.0222491584834472
2004-01,0.11495606991540441
2004-02,1.077941636040162
2004-03,0.10218813519295011
2004-04,-0.009831019430691867
2004-05,-0.059562738195001685
2004-06,-0.473263126431565
2004-07,-0.8118969381406167
2004-08,-0.5272429994964085
2004-09,0.5621300522709589
2004-10,-0.06292603295049304
2004-11,-0.16272147880382093
2004-12,-0.6647866075221813
2005-01,-1.7092111172157018
2005-02,2.210014682336727
2005-03,-0.18258867303511295
2005-04,0.6045006878516119
2005-05,-0.22730771929426297
2005-06,-0.7578887627679762
2005-07,-0.647206013860572
2005-08,-0.4877614527186651
2005-09,1.513370403953008
2005-10,0.23835390242988908
2005-11,0.06692073809871601
2005-12,-0.7245190802663863
2006-01,0.02999767196877201
2006-02,0.6096493333479067
2006-03,0.09687610542115976
2006-04,1.406508217990588
2006-05,-0.21426423527574556
2006-06,0.4378758244051433
2006-07,-0.3055090232689892
2006-08,-0.20934650444933922
2006-09,0.18932651331161665
2006-10,0.6051494695750428
2006-11,0.2273074519662579
2006-12,-0.8589943740652828
2007-01,-0.5004778523783742
2007-02,1.2509853083132825
2007-03,0.46698502701023514
2007-04,-1.1300059461031147
2007-05,0.3354383748015266
2007-06,0.015833756536611787
2007-07,-0.40086824271848087
2007-08,-0.3453038605225842
2007-09,0.09501888743353604
2007-10,0.14220061268107287
2007-11,-0.03714040571415822
2007-12,-0.25924256266469214
2008-01,-1.340443427053824
2008-02,1.6447975569423505
2008-03,0.25297284785270335
2008-04,-0.26461200327795353
2008-05,0.2189701295904669
2008-06,-0.2504961206440086
2008-07,-0.18039942821541288
2008-08,-0.04651623718400444
2008-09,0.4448687701549936
2008-10,0.6486166160445528
2008-11,0.8470778759207604
2008-12,-0.43205437929028534
2009-01,-0.06138859415131748
2009-02,1.0257472277264021
2009-03,0.5035219665379209
2009-04,0.16838829895293017
2009-05,0.5054272433657019
2009-06,-0.43358467836620207
2009-07,-0.8364783622833052
2009-08,-0.5844899351710744
2009-09,0.1729691687514432
2009-10,-0.22295929601350295
2009-11,-0.42187081199193344
2009-12,-0.1539599719667315
2010-01,-0.2128219582267974
2010-02,0.832340659841897
2010-03,-0.02110150729987481
2010-04,0.5463254805903404
2010-05,0.37543973301907485
2010-06,-0.12705675434034092
2010-07,-0.11282895729168985
2010-08,0.4099095278597247
2010-09,0.33617010346181786
2010-10,0.5522992721848254
2010-11,-0.280693718344839
2010-12,-0.05889933206500331
2011-01,-1.28918321360862
2011-02,0.3312877799112499
2011-03,-0.20009132953584086
2011-04,0.3168788730579628
2011-05,-0.10169455050559861
2011-06,-1.1758586384559635
2011-07,-1.0571204739313025
2011-08,-0.47322991311647655
2011-09,0.1214009583037381
2011-10,0.0330655463213958
2011-11,0.5113989328938544
2011-12,-0.6461545583821859
2012-01,-0.5957388939512
2012-02,0.6183261148060595
2012-03,0.797236557392722
2012-04,0.09286146673778006
2012-05,0.22545634692245997
2012-06,-0.38559324133908035
2012-07,-0.6025926694089527
2012-08,-0.3091924850397767
2012-09,0.8448172955174833
2012-10,0.1429993061952679
2012-11,0.27460049428936273
2012-12,-0.8508310763209153
2013-01,0.20660317721797128
2013-02,1.8019139469683836
2013-03,-0.39953228321006407
2013-04,0.8125909589851901
2013-05,-0.036518500979045854
2013-06,0.025199088042210604
2013-07,-0.6017430788236275
2013-08,-0.5201256490617503
2013-09,0.6408668464154026
2013-10,-0.12448396964284214
2013-11,-0.26737584579773
2013-12,-1.6327644263383654
