period,tmean
2003-02,28.605357142857144
2003-03,29.230645161290322
2003-04,27.701666666666668
2003-05,27.98709677419355
2003-06,25.853333333333335
2003-07,25.103225806451615
2003-08,24.525806451612905
2003-09,26.0
2003-10,26.97741935483871
2003-11,27.153333333333332
2003-12,26.570967741935487
2004-01,27.148387096774194
2004-02,28.36551724137931
2004-03,28.153225806451612
2004-04,27.68166666666667
2004-05,26.983870967741936
2004-06,25.901666666666667
2004-07,24.793548387096774
2004-08,24.47258064516129
2004-09,25.691666666666666
2004-10,26.36451612903226
2004-11,27.053333333333335
2004-12,27.04516129032258
2005-01,25.83225806451613
2005-02,28.6375
2005-03,28.01290322580645
2005-04,28.233333333333334
2005-05,27.098387096774196
2005-06,25.508333333333333
2005-07,24.35967741935484
2005-08,23.87258064516129
2005-09,25.96333333333333
2005-10,26.68064516129032
2005-11,27.39
2005-12,27.043548387096774
2006-01,27.346774193548388
2006-02,27.860714285714288
2006-03,27.504838709677422
2006-04,28.343333333333337
2006-05,27.095161290322583
2006-06,26.75166666666667
2006-07,25.65806451612903
2006-08,25.138709677419357
2006-09,25.433333333333334
2006-10,26.45967741935484
2006-11,27.18166666666667
2006-12,26.8
2007-01,26.848387096774196
2007-02,28.483928571428574
2007-03,28.743548387096777
2007-04,27.151666666666664
2007-05,27.129032258064516
2007-06,26.545
2007-07,25.769354838709678
2007-08,25.383870967741935
2007-09,25.773333333333333
2007-10,26.398387096774194
2007-11,26.925
2007-12,27.179032258064517
2008-01,26.219354838709677
2008-02,28.374137931034483
2008-03,28.340322580645164
2008-04,27.7
2008-05,27.36451612903226
2008-06,26.413333333333334
2008-07,25.756451612903227
2008-08,25.508064516129032
2008-09,26.078333333333333
2008-10,27.0
2008-11,28.105
2008-12,27.674193548387095
2009-01,27.612903225806452
2009-02,28.410714285714285
2009-03,28.311290322580643
2009-04,27.78666666666667
2009-05,27.583870967741937
2009-06,26.438333333333333
2009-07,25.306451612903224
2009-08,24.94193548387097
2009-09,25.813333333333333
2009-10,26.488709677419354
2009-11,27.111666666666668
2009-12,27.893548387096775
2010-01,28.26290322580645
2010-02,29.296428571428574
2010-03,28.787096774193547
2010-04,28.586666666666666
2010-05,27.843548387096774
2010-06,26.596666666666668
2010-07,25.68064516129032
2010-08,25.73709677419355
2010-09,26.105
2010-10,27.051612903225806
2010-11,27.236666666666668
2010-12,27.761290322580646
2011-01,26.86774193548387
2011-02,27.758928571428573
2011-03,27.70483870967742
2011-04,28.12666666666667
2011-05,27.822580645161292
2011-06,26.375
2011-07,25.31612903225807
2011-08,25.14516129032258
2011-09,25.860000000000003
2011-10,26.60645161290323
2011-11,27.83833333333333
2011-12,27.55483870967742
2012-01,27.219354838709677
2012-02,27.862068965517242
2012-03,28.258064516129032
2012-04,27.663333333333334
2012-05,27.159615384615385
2012-06,26.025
2012-07,25.024193548387096
2012-08,24.787096774193547
2012-09,26.138333333333332
2012-10,26.822580645161292
2012-11,27.738333333333333
2012-12,27.24677419354839
2013-01,27.783870967741933
2013-02,29.480357142857144
2013-03,28.27258064516129
2013-04,28.345000000000002
2013-05,27.15967741935484
2013-06,26.293333333333337
2013-07,25.083870967741937
2013-08,24.595161290322583
2013-09,25.845000000000002
2013-10,26.491935483870968
2013-11,27.220000000000002
2013-12,26.451612903225808
2014-01,27.76774193548387
2014-02,27.934615384615388
2014-03,28.246774193548386
2014-04,28.111666666666668
2014-05,27.40483870967742
2014-06,26.745
2014-07,25.414516129032258
2014-08,24.88225806451613
2014-09,25.776666666666667
2014-10,26.79
2014-11,27.303333333333335
2014-12,27.34193548387097
2015-01,27.470967741935485
2015-02,28.523214285714285
2015-03,28.75
2015-04,28.18166666666667
2015-05,28.01290322580645
2015-06,26.243333333333332
2015-07,25.866129032258065
2015-08,25.29516129032258
2015-09,26.381666666666668
2015-10,27.448387096774194
2015-11,27.975
2015-12,27.758064516129032
2016-01,28.761290322580646
2016-02,30.163793103448278
2016-03,29.48225806451613
2016-04,28.873333333333335
2016-05,28.137096774193548
2016-06,26.410000000000004
2016-07,25.674193548387095
2016-08,25.25483870967742
2016-09,26.061666666666667
2016-10,27.085483870967742
2016-11,28.341666666666665
2016-12,27.925806451612903
2017-01,28.254838709677422
2017-02,29.51071428571429
2017-03,29.18548387096774
2017-04,28.798333333333336
2017-05,28.241935483870968
2017-06,26.83
2017-07,25.775806451612905
2017-08,25.235483870967744
2017-09,26.12
2017-10,27.432258064516127
2017-11,27.565
2017-12,27.40967741935484
2018-01,27.93548387096774
2018-02,29.9375
2018-03,27.951612903225808
2018-04,27.885
2018-05,28.23225806451613
2018-06,26.34
2018-07,25.788709677419355
2018-08,25.830645161290324
2018-09,26.543333333333333
2018-10,27.293548387096774
2018-11,28.206666666666667
2018-12,28.33709677419355
2019-01,29.101612903225806
2019-02,29.285714285714285
2019-03,29.282258064516128
2019-04,28.616666666666667
2019-05,27.655
2019-06,26.693333333333335
2019-07,25.95967741935484
2019-08,25.86774193548387
2019-09,26.625
2019-10,26.924193548387095
2019-11,28.698333333333334
2019-12,28.840322580645164
2020-01,28.927419354838708
2020-02,30.62586206896552
2020-03,29.414516129032258
2020-04,28.779999999999998
2020-05,28.301612903225806
2020-06,27.061666666666667
2020-07,25.54516129032258
2020-08,25.845161290322583
2020-09,26.503333333333334
2020-10,27.30806451612903
2020-11,28.388333333333332
2020-12,28.221666666666668
2021-01,28.24516129032258
2021-02,29.678571428571427
2021-03,28.36774193548387
2021-04,29.02
2021-05,28.83709677419355
2021-06,27.275
2021-07,26.50967741935484
2021-08,26.208064516129035
2021-09,26.475925925925928
2021-10,27.18548387096774
2021-11,28.25166666666667
2021-12,28.988333333333333
2022-01,28.37666666666667
2022-02,29.81607142857143
2022-03,28.911290322580644
2022-04,28.336666666666666
2022-05,28.25967741935484
2022-06,26.99137931034483
2022-07,26.3
2022-08,25.243548387096777
2022-09,25.543333333333337
2022-10,27.18548387096774
2022-11,27.783333333333335
2022-12,27.443548387096776
2023-01,28.332258064516132
2023-02,28.664285714285715
2023-03,28.380645161290325
2023-04,27.993333333333336
2023-05,28.02741935483871
2023-06,26.623333333333335
2023-07,26.690322580645162
2023-08,25.73225806451613
2023-09,26.50166666666667
2023-10,27.52741935483871
2023-11,28.4
2023-12,28.56612903225807
2024-01,29.388709677419357
2024-02,30.201724137931034
2024-03,29.374193548387098
2024-04,29.378333333333334
2024-05,28.727419354838712
2024-06,27.166666666666668
2024-07,26.29516129032258
2024-08,26.543333333333337
2024-09,26.543333333333337
2024-10,27.630833333333335
2024-11,28.718333333333337
2024-12,28.96129032258065
