period,residual
2013-12,-0.9992567440003413
2014-01,0.42476433766373844
2014-02,-0.15659305288655645
2014-03,0.28381131175462926
2014-04,0.45942853943997264
2014-05,0.08351756805758015
2014-06,-0.8235900883670126
2014-07,-0.9055934270647334
2014-08,-0.26463120373342974
2014-09,0.49486784699780983
2014-10,0.1163581629379209
2014-11,0.006183007881624292
2014-12,0.02489862686019606
2015-01,-0.36263231378362093
2015-02,0.06133001047125575
2015-03,0.5607310086235415
2015-04,0.8072206052681494
2015-05,0.440207381295032
2015-06,-1.3688092500580815
2015-07,0.5789355438328769
2015-08,0.23225873044922452
2015-09,0.34607554836333065
2015-10,0.43089446251779506
2015-11,0.11394899508768574
2015-12,0.17514206250033126
2016-01,0.3316578790408258
2016-02,0.7077885735422065
2016-03,0.17793852629303686
2016-04,1.0562080909693634
2016-05,0.3239186266737768
2016-06,-0.8139892855423732
2016-07,0.47409690936281024
2016-08,-0.17826284913744317
2016-09,0.8039180964470631
2016-10,0.22310281278647182
2016-11,0.7734621548512806
2016-12,-0.6155040742741669
2017-01,-0.03508596173564271
2017-02,0.17981915378168978
2017-03,0.822057831490735
2017-04,0.2560719481802849
2017-05,-0.00037907122269231763
2017-06,-0.5106172049107585
2017-07,-0.7884934225319711
2017-08,-0.5207160829617976
2017-09,0.11638904935536587
2017-10,0.7561872930795879
2017-11,-0.8357940943577447
2017-12,-0.5782220118787862
2018-01,-0.4152113868424969
2018-02,0.47167383797631857
2018-03,0.027407699399411456
2018-04,0.22277218166355794
2018-05,-0.5479322558754447
2018-06,-0.1293758533240137
2018-07,-0.15401545894301805
2018-08,-0.49094032452392256
2018-09,0.5157599710922938
2018-10,0.255929991221695
2018-11,0.29953054576245464
2018-12,0.11515416897187691
2019-01,0.2931695907955074
2019-02,0.4320226683600943
2019-03,0.4790973534022811
2019-04,0.8675702385191428
2019-05,-0.0721166552957726
2019-06,-0.2472941243210336
2019-07,0.14894273998444518
2019-08,-0.19136962986515726
2019-09,0.538313628613988
2019-10,-0.3857333366625433
2019-11,0.6069909072817765
2019-12,0.1067834072972289
2020-01,-0.26649794527741477
2020-02,0.8969745382926639
2020-03,-0.018006605923069685
2020-04,0.5688363089495994
2020-05,0.6706820841615375
2020-06,-0.9208963652123394
2020-07,-0.20896858104925187
2020-08,0.6272807451491431
2020-09,0.09835932695964189
2020-10,-0.2359574647560514
2020-11,0.21665250767693323
2020-12,-0.23207462508866072
2021-01,-0.3844649926079313
2021-02,0.528350815282888
2021-03,-0.13144161267212695
2021-04,0.8061565594234033
2021-05,0.06973772577555692
2021-06,-0.6370556944455892
2021-07,-0.3907885897215202
2021-08,0.22527394415696733
2021-09,0.15880915673494655
2021-10,2.0729401128923826
2021-11,-1.1759185112259907
2021-12,0.5365120593043997
2022-01,-0.037631662952058775
2022-02,0.5148835406408239
2022-03,0.7888691150920835
2022-04,-0.5712419916705258
2022-05,0.5281612217341944
2022-06,-0.7631188398631927
2022-07,-0.7549738938044541
2022-08,-1.0969893344820996
2022-09,-0.15650914357475543
2022-10,0.29738901767520076
2022-11,-0.49136394426342633
2022-12,-0.7595173825006292
2023-01,-0.4437451809374693
2023-02,-0.02916179586211598
2023-03,-0.482852974152717
2023-04,0.6974413590560822
2023-05,0.05601426815112731
2023-06,-1.2573635405351844
2023-07,0.5002864929676356
2023-08,-0.6050996719575394
2023-09,0.16225360662411603
2023-10,2.559782551173356
2023-11,-1.1566351136734063
2023-12,0.5293986932480585
2024-01,0.35176224393634925
2024-02,1.2862006385143943
2024-03,0.6103740837509903
2024-04,1.254350059146713
2024-05,0.2941314101654626
2024-06,0.16273088933805724
2024-07,-0.8600792718782735
2024-08,-0.14993550301007375
2024-09,1.4033443912561232
2024-10,0.0033682387825351157
2024-11,0.3987334590449265
2024-12,-0.31728478857684905
