period,residual
2002-04,-1.2641247061914065
2002-05,1.0331100047711104
2002-06,-1.1144410659089807
2002-07,-0.8819748789944555
2002-08,-1.1537258281902858
2002-09,-0.26010202316810904
2002-10,0.4059192178483251
2002-11,0.3252026422258396
2002-12,-1.207367258908885
2003-01,1.0791787474228904
2003-02,2.451452958837997
2003-03,0.559638044640014
2003-04,0.4951361738170732
2003-05,0.2914377738671732
2003-06,-2.3624610269154225
2003-07,0.12565933111235594
2003-08,-1.2029955032923958
2003-09,-0.7091889482174594
2003-10,1.2914993925457807
2003-11,-0.38652944066376094
2003-12,-0.9481759102446716
2004-01,1.248931131695766
2004-02,1.229769078193634
2004-03,0.7646032883862475
2004-04,0.5450902219005442
2004-05,-0.5298629619095507
2004-06,-1.056166080419871
2004-07,-1.1780616274162306
2004-08,-0.8696880954407327
2004-09,-0.6672189854816253
2004-10,1.3678542211196216
2004-11,-0.37436621782146773
2004-12,0.6108803056661145
2005-01,-1.4873957728279485
2005-02,4.641235365043574
2005-03,0.24702852066129566
2005-04,0.02283545558764999
2005-05,0.785104265582234
2005-06,-1.8141701000615562
2005-07,-0.7538434547592843
2005-08,-0.9464069878515033
2005-09,-0.20109082536422918
2005-10,0.5622899055947848
2005-11,0.38830967317669973
2005-12,-0.2401876218219492
2006-01,0.5892179498504433
2006-02,1.4791042759712916
2006-03,2.2649414780549364
2006-04,0.6256679593898689
2006-05,-0.6943168231825894
2006-06,0.015765865165896287
2006-07,-0.9970612759138184
2006-08,-1.1321454724601203
2006-09,-0.5171800054649509
2006-10,0.8668158095205456
2006-11,-0.6698364870482081
2006-12,-0.6444603022248963
2007-01,-0.46056302022541473
2007-02,3.1174338538597475
2007-03,0.7744995114321185
2007-04,-0.5471864032705547
2007-05,0.6616895061597035
2007-06,-0.6100290372449244
2007-07,-0.6631919407461595
2007-08,-1.8950943208775826
2007-09,0.24126460944825823
2007-10,0.36187814493747084
2007-11,-0.0005759715979714031
2007-12,-1.3302034885037095
2008-01,-1.4710737930253153
2008-02,3.359582121896345
2008-03,0.7069226155047659
2008-04,0.033844745007733934
2008-05,1.1362980360397685
2008-06,-1.1496555618992765
2008-07,-1.6782990814472853
2008-08,-0.4508062446055874
2008-09,-0.6068542193132238
2008-10,0.2520230058376143
2008-11,0.08031250037821991
2008-12,-0.2452820019658155
2009-01,-1.2901063459590105
2009-02,3.9408322774215954
2009-03,-0.26511593073476547
2009-04,0.6523007055084662
2009-05,0.7736939446825275
2009-06,-1.9634658326231254
2009-07,-0.6639390664622731
2009-08,-1.1210156065265942
2009-09,-0.7613404710900404
2009-10,0.44025909721499445
2009-11,-0.39894825089969643
2009-12,0.07527609151860304
2010-01,0.6884065304775753
2010-02,2.5915148052328902
2010-03,1.5650249789240434
2010-04,-0.06767919386851062
2010-05,0.3745861380348465
2010-06,-0.5672912316094028
2010-07,-1.0951418215631001
2010-08,-0.5991559191868916
2010-09,-0.9491395543184211
2010-10,0.22867566521673766
2010-11,1.1516194618756082
2010-12,-1.3711408166117494
2011-01,0.08192926847629067
2011-02,2.511674745877656
2011-03,1.1071647931445128
2011-04,0.6963185013282072
2011-05,-0.18910860465994972
2011-06,-0.5968211976849638
2011-07,-1.1229609106626697
2011-08,-0.9922539471628973
2011-09,-0.13187917750245148
2011-10,0.44392202569517636
2011-11,0.7645662828035391
2011-12,-2.0251358230128282
2012-01,0.8277639680605517
2012-02,2.0074016928759555
2012-03,1.3412288398964662
2012-04,0.16692658107457348
2012-05,-0.503230274895774
2012-06,-0.44056022487640334
2012-07,-1.6292285390880075
2012-08,-0.7275541950272775
2012-09,-0.9767819650156397
2012-10,-0.40795940570992073
2012-11,-0.07148413554515543
2012-12,0.0824071456342601
2013-01,-0.36295074081636614
2013-02,2.1722090374858993
2013-03,1.380527637087198
2013-04,-1.2641804540608312
2013-05,1.3209239562394899
2013-06,-0.5724835460497424
2013-07,-1.91824521539926
2013-08,-0.8070014099421066
2013-09,-0.6680238734157733
2013-10,0.376305152065985
2013-11,0.7819989327894241
2013-12,-0.5668701299767775
