period,observed,Persistence,Climatology,ARIMA,LSTM,ARIMA-LSTM,ARIMA-LSTM-SVAO,LSTM_ensemble_sd,hybrid_ensemble_sd
2022-03,29.10645161290323,29.330357142857142,28.835330261136715,28.947095399174355,29.26001390957063,28.957751867509437,28.83374921049808,0.17182095395960162,0.1486023294570103
2022-04,28.15,29.10645161290323,28.606666666666666,28.522223014874804,28.92441526932101,28.63187091064304,28.965962240777987,0.0943311791063481,0.0951171045741159
2022-05,28.317741935483877,28.15,27.908239920601677,27.594708155994205,27.473318493462376,27.661291281036384,27.89882682622718,0.19880499143046684,0.1321943611929488
2022-06,27.05166666666667,28.317741935483877,26.813184910327767,27.81916777126935,27.21483814326025,27.636328047835114,27.494455129848607,0.3022948899571151,0.033313043706066
2022-07,26.21129032258065,27.05166666666667,25.892983870967743,26.834509451543976,26.64817436545126,26.89197816315096,26.7994826706274,0.0694013642513387,0.108363855797724
2022-08,25.700000000000003,26.21129032258065,25.60246774193548,26.42063087096598,26.33437332756096,26.28946401651476,25.984223176635584,0.4363247977875256,0.2646806968720662
2022-09,25.951666666666668,25.700000000000003,26.520701612903224,26.366368598692564,26.604780207987755,26.410103881203217,26.208752994083987,0.35059349199237383,0.2349443805901028
2022-10,27.488709677419354,25.951666666666668,27.294193548387096,26.943095775633385,27.052241465737744,26.943245759883855,26.75785978977956,0.14230877089587635,0.3042867136936683
2022-11,28.295,27.488709677419354,27.759499999999996,28.448006126207773,27.830519600126053,28.299603237162565,28.14125790261989,0.14695199709557338,0.2905583609994269
2022-12,28.170967741935485,28.295,27.59951612903226,28.982274031469963,28.236721890626416,28.89551146228653,28.70348462085173,0.21128232058580584,0.2305439989321876
2023-01,28.72258064516129,28.170967741935485,27.649112903225806,28.583000615236944,28.408103150936864,28.479425865364583,28.368054291596582,0.26129341500459036,0.124938464198413
2023-02,29.63214285714286,28.72258064516129,28.83978712174525,28.876928493779246,29.127762447364866,29.11685468995229,28.72446634863106,0.10801085536604234,0.2606467086062561
2023-03,28.735483870967744,29.63214285714286,28.835330261136715,29.37034289780522,29.486991525311623,29.499168591289607,29.61891405553328,0.20328824891559558,0.2712974245171373
2023-04,29.19333333333333,28.735483870967744,28.606666666666666,28.25220616182205,28.80330704958208,28.52329324435368,28.771784591338424,0.037664685798729086,0.3236721482564255
2023-05,28.345161290322583,29.19333333333333,27.908239920601677,28.53346895155916,28.140741724045046,28.49992943446732,28.687542895265125,0.2747842110367768,0.0911728672517615
2023-06,26.441666666666663,28.345161290322583,26.813184910327767,27.675683506838187,27.166018814521454,27.77085374941623,27.947437237687836,0.1952240032899816,0.1513213338634677
2023-07,26.906451612903226,26.441666666666663,25.892983870967743,26.14239746625529,25.887023569345473,26.157045385912163,26.124291827422727,0.23304613373966832,0.1363160115988397
2023-08,26.19032258064516,26.906451612903226,25.60246774193548,26.95784410094281,26.45802243839349,26.67369278297794,26.41391593715189,0.12068177209036351,0.1835349031226361
2023-09,27.015,26.19032258064516,26.520701612903224,26.58666061208245,27.029563611322835,26.822605720109863,26.99564204122631,0.17948683751511574,0.1859966642100989
2023-10,28.090322580645164,27.015,27.294193548387096,27.57897833725764,27.40806581735611,27.45762407822424,27.52947952887508,0.16303294587220984,0.1422401582445067
2023-11,28.896666666666665,28.090322580645164,27.759499999999996,28.53330699273868,28.114610849311276,28.421559101917456,28.39102444748985,0.19925343329809964,0.0895721166912745
2023-12,28.62903225806452,28.896666666666665,27.59951612903226,29.03152398779392,28.52635801119189,28.88069211830152,28.632586133424656,0.16395271710753684,0.1322293749382629
2024-01,29.54193548387097,28.62903225806452,27.649112903225806,28.52485674422608,28.91390160487544,28.481736470771725,28.377834822427253,0.06873944229991914,0.1957631952005633
2024-02,30.26896551724138,29.54193548387097,28.83978712174525,29.10620720770479,29.44619276215953,29.111511391642527,29.38991101307852,0.1430968385054604,0.4900468907124343
2024-03,30.12903225806452,30.26896551724138,28.835330261136715,29.41005613260008,29.697794981887263,29.406536368125927,29.644257710260785,0.14732501043090346,0.3306893857348001
2024-04,29.383333333333333,30.12903225806452,28.606666666666666,28.944049042217262,29.18108221154059,29.016188606227196,29.235588445087696,0.18214559831706742,0.1639321518923522
2024-05,28.8483870967742,29.383333333333333,27.908239920601677,28.103491119896503,27.87095650330666,28.068402307968327,28.165983751261845,0.09851158368789868,0.205415932215435
2024-06,27.811666666666667,28.8483870967742,26.813184910327767,27.66169618977854,27.35080865040902,27.533088003521915,27.464904670321687,0.29873932234449607,0.2246424021922954
2024-07,25.87741935483871,27.811666666666667,25.892983870967743,26.916162742913315,26.877806457242663,26.8795093874753,26.80307533755036,0.30285981566345044,0.0634152513445623
2024-08,25.20483870967742,25.87741935483871,25.60246774193548,25.59060011844944,25.948383201024228,25.58166959165531,25.56706047417322,0.3643787358619422,0.1808912179754112
2024-09,26.796666666666667,25.20483870967742,26.520701612903224,25.636445035811327,26.08086616862686,25.711233575693846,25.72085060317293,0.5975871374545665,0.3975036132244994
2024-10,27.26451612903226,26.796666666666667,27.294193548387096,27.578362764423925,27.518228831348882,27.504798440310704,27.62659492516237,0.2557596598953422,0.1592649425362816
2024-11,28.84,27.26451612903226,27.759499999999996,28.090032194582136,27.89186422617205,28.083354622285803,28.045886410823783,0.2529187461853548,0.1862164490834716
2024-12,29.003225806451614,28.84,27.59951612903226,29.415259793808502,28.355261936303112,29.20632722129542,28.9336001064002,0.175819219320747,0.1218376752702897
