period,observed,Persistence,Climatology,ARIMA,LSTM,ARIMA-LSTM,ARIMA-LSTM-SVAO,LSTM_ensemble_sd,hybrid_ensemble_sd
2021-01,28.24516129032258,28.221666666666668,27.32617302052786,28.95416003344747,28.76035901221537,28.655727995262115,28.614007477884797,0.06132071257321158,0.3258738434357043
2021-02,29.678571428571427,28.24516129032258,28.58742206069792,28.6687930869028,29.137397051242097,29.52537731930599,29.407169459274986,0.1877770237404287,0.3098194300471256
2021-03,28.36774193548387,29.678571428571427,28.505938416422286,29.425564332472064,29.184960775317688,29.183676858203576,29.180559762407924,0.146483948528094,0.1706199751614435
2021-04,29.02,28.36774193548387,27.947146464646462,28.216782545176315,28.357560246990573,28.33516007228589,28.23043373625255,0.20681239494269943,0.1485255438730224
2021-05,28.83709677419355,29.02,27.441199526280172,28.2831781969392,27.856244630775144,28.290758602465203,28.26138662938689,0.23147328668122305,0.2035753077110453
2021-06,27.275,28.83709677419355,26.238939393939393,28.03838341572586,27.356635195401413,27.65850181741081,27.697224844272007,0.4307123138117608,0.0804843382073222
2021-07,26.50967741935484,27.275,25.313343108504398,26.80293589488974,26.28659939415032,26.311979886970025,26.242246738548715,0.08906985573518497,0.0669894872245699
2021-08,26.208064516129035,26.50967741935484,24.895454545454548,26.271772432038865,25.824935131640206,26.87969822272093,26.738394396329944,0.3236719354642883,0.3828779810461318
2021-09,26.475925925925928,26.208064516129035,25.722424242424243,26.353214585871065,26.29290487126958,26.75625115982935,26.86021174174884,0.2912769630353676,0.1811850113583498
2021-10,27.18548387096774,26.475925925925928,26.576964809384165,26.912659662199463,27.095874253924812,27.2479459190111,27.25071459434891,0.14394390839918642,0.1196021366148424
2021-11,28.25166666666667,27.18548387096774,27.424924242424243,27.7337282862172,27.75916139021997,27.89841139442269,27.918816942805496,0.10406901490058929,0.1379012677306963
2021-12,28.988333333333333,28.25166666666667,27.193181818181817,28.648514751092502,28.205773382994437,28.446640966125425,28.27594554391496,0.10487392325502497,0.160383670290274
2022-01,28.37666666666667,28.988333333333333,27.32617302052786,29.12494457495377,28.72738898319583,28.601757046637985,28.6829183393557,0.14716512188143002,0.1217841288156266
2022-02,29.81607142857143,28.37666666666667,28.58742206069792,28.46036726080196,29.06769046312379,29.022872245771325,29.17009443106236,0.10848508143207625,0.3995722015840022
2022-03,28.911290322580644,29.81607142857143,28.505938416422286,29.160599722454307,29.296071869519448,28.907112872112283,28.799620430385808,0.10278616852578228,0.1400891694883544
2022-04,28.336666666666662,28.911290322580644,27.947146464646462,28.35966950588776,28.715486666848584,28.81930811036206,28.891175932698054,0.21504897457331687,0.278501241586156
2022-05,28.25967741935484,28.336666666666662,27.441199526280172,27.647214394142267,27.655182065694568,27.99949044074833,27.99674232256794,0.14692163648889944,0.1067254902150028
