period,tmean
2020-07,
2020-08,26.44677419354839
2020-09,25.843333333333337
2020-10,26.924193548387095
2020-11,27.996666666666666
2020-12,28.796428571428574
2021-01,28.546774193548387
2021-02,29.767857142857142
2021-03,31.92258064516129
2021-04,31.868333333333336
2021-05,28.801612903225806
2021-06,26.891666666666666
2021-07,25.2241935483871
2021-08,24.424193548387095
2021-09,25.348333333333336
2021-10,26.975806451612904
2021-11,27.17
2021-12,25.567741935483873
2022-01,25.161290322580644
2022-02,31.224999999999998
2022-03,32.0
2022-04,29.835
2022-05,29.25483870967742
2022-06,27.498333333333335
2022-07,26.366129032258065
2022-08,25.780645161290323
2022-09,26.248333333333335
2022-10,28.182258064516127
2022-11,28.71333333333333
2022-12,27.320967741935487
2023-01,27.833870967741937
2023-02,29.875
2023-03,31.188709677419357
2023-04,29.84
2023-05,28.530645161290323
2023-06,26.815
2023-07,25.988709677419354
2023-08,25.870967741935484
2023-09,26.64
2023-10,27.94677419354839
2023-11,29.081666666666667
2023-12,27.098387096774196
2024-01,27.69193548387097
2024-02,28.939655172413794
2024-03,31.101612903225806
2024-04,29.883333333333333
2024-05,28.79032258064516
2024-06,26.103333333333335
2024-07,24.9741935483871
2024-08,24.456451612903226
2024-09,24.625
2024-10,26.779032258064515
2024-11,28.986666666666668
2024-12,28.538709677419355
