period,residual
2002-03,3.6033220304351588
2002-04,-0.11419666956651753
2002-05,0.7012458348797033
2002-06,-0.0850452420428347
2002-07,0.36697614703729897
2002-08,-0.32215011531558346
2002-09,0.42449111700772946
2002-10,0.4435283553563636
2002-11,0.1669594072470062
2002-12,-2.085793071698564
2003-01,-0.2787609472374193
2003-02,2.802230871248561
2003-03,0.842795168268097
2003-04,-1.0530771048846326
2003-05,0.7457693765203288
2003-06,-1.550650237169446
2003-07,0.42756361196956405
2003-08,-0.5711355926374218
2003-09,-0.3399526990354289
2003-10,0.40655443624512344
2003-11,-0.4832100298210378
2003-12,-2.0285094143762414
2004-01,-0.06572860188426333
2004-02,1.6003687056752334
2004-03,0.9314674676300179
2004-04,0.379134757967325
2004-05,-0.6398081520186096
2004-06,-1.4323234390194166
2004-07,-0.21677315406464004
2004-08,-0.5241642553002102
2004-09,-1.063632859595561
2004-10,0.990311322002519
2004-11,-1.1054170509346157
2004-12,-0.6751597380905707
2005-01,-2.477526381566019
2005-02,4.1593113067438665
2005-03,0.78974355162687
2005-04,0.24577504131080374
2005-05,0.09346416396931545
2005-06,-0.04232116496097049
2005-07,-0.1459753777468933
2005-08,0.1397597071565606
2005-09,-0.026893886141674983
2005-10,0.057385257610707896
2005-11,0.10295631771131752
2005-12,-1.560765377889755
2006-01,0.5642397043925236
2006-02,1.6442733957538493
2006-03,2.0951636031034084
2006-04,1.3873084125243196
2006-05,-1.349850918617566
2006-06,0.6325921756313875
2006-07,0.5891770456520788
2006-08,-0.20690799745694832
2006-09,-0.5899146273941831
2006-10,0.46842195768978456
2006-11,-1.68942861110812
2006-12,-2.3350276818867215
2007-01,-1.3714070911422915
2007-02,2.4492669775701863
2007-03,0.811438429206774
2007-04,-1.2499323266803977
2007-05,-0.8447682640934815
2007-06,0.07382087051423625
2007-07,0.044994196274981135
2007-08,-1.2933608417115963
2007-09,-0.28556780683990723
2007-10,0.4045555982774687
2007-11,0.5388144517215103
2007-12,-2.221628553473508
2008-01,-2.772510744819339
2008-02,3.3584465554630647
2008-03,1.4266191826802483
2008-04,-0.1908645099641859
2008-05,-0.9258733630938103
2008-06,-0.7821995874687495
2008-07,0.1912939002148235
2008-08,-0.7563476396346935
2008-09,-0.19877546692778836
2008-10,0.08010460691727062
2008-11,-0.3121451078065647
2008-12,-0.8809352336964444
2009-01,-1.9241538025184148
2009-02,4.144079723818862
2009-03,1.2816678487954825
2009-04,-1.0076181848386518
2009-05,1.1220365818538305
2009-06,0.209705620766254
2009-07,-0.6012829384865555
2009-08,0.1971282236694485
2009-09,0.08508952066157249
2009-10,0.10772589832187407
2009-11,-0.37594692012289244
2009-12,-1.4001284217983994
2010-01,-0.5487135143137181
2010-02,2.3677981920544546
2010-03,1.296822891897456
2010-04,0.48559388288090943
2010-05,0.5617412963043975
2010-06,-0.6678407893970331
2010-07,-0.22114511021135996
2010-08,0.4155587707362969
2010-09,-0.5700579617229558
2010-10,0.2507445601483198
2010-11,-0.15418873493120344
2010-12,-2.899395849627627
2011-01,-0.3612443857825731
2011-02,1.8585191537844352
2011-03,1.4563317796202497
2011-04,-0.06177401654630188
2011-05,0.19300101051265273
2011-06,-0.5482669925594656
2011-07,-0.18087655380226053
2011-08,-0.29396365592586804
2011-09,-0.43880023621184705
2011-10,-1.0635900309427058
2011-11,
2011-12,
2012-01,-1.4814375993447264
2012-02,2.4050265625179
